# Begin CSV table for pair LD0008|21932
# The Urban Flows Observatory Sheffield @ 2019-11-14 09:46:29.979460
# From: 2019-08-01T00:00:00
# To: 2019-10-31T23:59:59
# site.id: LD0008
# site.longitude: -1.4658849846 [deg]
# site.latitude: 53.3540219922 [deg]
# site.heightAboveSeaLevel: 107.3 [m]
# sensor.id: 21932
# sensor.heightAboveGround: 3.99 [m]
# sensor.distanceToWall: 0.1 [m]
# sensor.family: luftdaten
# sensor.detectors: luftdaten
# ColDescription: name / units / UCD / description / type / minVal / maxVal / Avge / last / no-data-value 
# Column_1 / time / s / TIME_UTC_UNIX / Time in seconds since 1970.0, or UNIX time / utime / 1564614933 / 1572565834 / 1568734406 / 1572565834 / -32768
# Column_2 / sensor /  / ID_MAIN / Sensor identifier / int / 21932 / 21932 / 21932 / 21932 / -32768
# Column_3 / AirTemp / C / MET_TEMP / Air temperature / float / 1.65999984741 / 46.4399986267 / 15.255473989 / 7.46999931335 / -32768
# Column_4 / RelHum / % / MET_RH / Relative humidity / float / -32768.0 / 100.0 / 66.3660913093 / 100.0 / -32768
# Column_5 / AtmPress / hPa / MET_AP / Atmospheric pressure / float / -32768.0 / 1024.78027344 / 983.044513108 / 999.810791016 / -32768
# Number of points 7775
1564614933,21932,17.27,88.79,1002.6546
1564616102,21932,17.24,89.38,1002.7806
1564616436,21932,17.31,89.37,1002.8783
1564617609,21932,17.41,88.4,1002.9825
1564617943,21932,17.4,89.28,1002.994
1564619111,21932,17.31,88.77,1003.0717
1564619445,21932,17.18,88.63,1003.1349
1564620615,21932,16.66,93.62,1003.3489
1564620948,21932,16.64,93.65,1003.3802
1564622116,21932,16.74,93.16,1003.5105
1564622451,21932,16.63,91.75,1003.4529
1564625133,21932,16.44,94.93,1003.605
1564626308,21932,16.41,91.82,1003.5928
1564626653,21932,16.15,93.43,1003.6961
1564627813,21932,15.56,98.53,1003.6595
1564628147,21932,15.48,97.86,1003.6754
1564629316,21932,15.26,97.45,1003.7393
1564629652,21932,15.26,96.69,1003.7531
1564630821,21932,14.81,99.01,1003.7495
1564631154,21932,14.73,99.7,1003.8085
1564632324,21932,14.71,98.39,1004.0105
1564632658,21932,14.65,99.64,1004.005
1564633828,21932,14.68,98.94,1004.2042
1564635330,21932,15.2,98.17,1004.4891
1564636833,21932,15.55,94.35,1004.5528
1564638006,21932,15.77,93.09,1004.6822
1564638341,21932,15.89,91.92,1004.6594
1564639510,21932,16.58,88.1,1004.8081
