# Begin CSV table for pair LD0001|22198
# The Urban Flows Observatory Sheffield @ 2019-11-14 09:46:29.979460
# From: 2019-08-01T00:00:00
# To: 2019-10-31T23:59:59
# site.id: LD0001
# site.longitude: -1.49198811832 [deg]
# site.latitude: 53.3879711837 [deg]
# site.heightAboveSeaLevel: 106.9 [m]
# sensor.id: 22198
# sensor.heightAboveGround: 3.99 [m]
# sensor.distanceToWall: 0.1 [m]
# sensor.family: luftdaten
# sensor.detectors: luftdaten
# ColDescription: name / units / UCD / description / type / minVal / maxVal / Avge / last / no-data-value 
# Column_1 / time / s / TIME_UTC_UNIX / Time in seconds since 1970.0, or UNIX time / utime / 1564614044 / 1570444514 / 1567845098 / 1570444514 / -32768
# Column_2 / sensor /  / ID_MAIN / Sensor identifier / int / 22198 / 22198 / 22198 / 22198 / -32768
# Column_3 / AirTemp / C / MET_TEMP / Air temperature / float / 6.60000038147 / 27.4000015259 / 15.1080903046 / 11.6000003815 / -32768
# Column_4 / RelHum / % / MET_RH / Relative humidity / float / 92.1999969482 / 99.9000091553 / 99.8808888124 / 99.9000015259 / -32768
# Number of points 6378
1564614044,22198,17.0,99.9
1564614343,22198,17.0,99.9
1564614643,22198,16.9,99.9
1564614942,22198,16.7,99.9
1564615241,22198,16.6,99.9
1564615540,22198,16.7,99.9
1564615849,22198,16.8,99.9
1564616148,22198,16.8,99.9
1564616448,22198,16.8,99.9
1564616746,22198,16.9,99.9
1564617045,22198,16.8,99.9
1564617343,22198,16.8,99.9
1564617652,22198,16.8,99.9
1564617951,22198,16.7,99.9
1564618249,22198,16.8,99.9
1564618547,22198,16.8,99.9
1564618846,22198,16.7,99.9
1564619143,22198,16.7,99.9
1564619441,22198,16.6,99.9
1564619739,22198,16.6,99.9
1564620038,22198,16.4,99.9
1564620336,22198,16.2,99.9
1564620640,22198,16.2,99.9
1564620936,22198,16.2,99.9
1564622159,22198,16.5,99.9
1564622457,22198,16.5,99.9
1564622754,22198,16.4,99.9
1564623052,22198,16.3,99.9
1564623350,22198,16.3,99.9
1564623650,22198,16.3,99.9
1564623948,22198,16.4,99.9
1564624245,22198,16.5,99.9
1564624543,22198,16.5,99.9
1564624842,22198,16.4,99.9
1564625141,22198,16.4,99.9
1564625438,22198,16.2,99.9
1564625749,22198,16.1,99.9
1564626043,22198,16.1,99.9
1564626341,22198,16.0,99.9
1564626653,22198,15.9,99.9
1564626952,22198,15.8,99.9
1564627250,22198,15.8,99.9
1564627553,22198,15.6,99.9
1564627851,22198,15.5,99.9
1564628149,22198,15.5,99.9
1564628449,22198,15.5,99.9
1564628746,22198,15.4,99.9
1564629044,22198,15.4,99.9
1564629341,22198,15.3,99.9
1564629639,22198,15.2,99.9
1564629937,22198,15.2,99.9
1564630234,22198,15.1,99.9
1564630532,22198,15.0,99.9
1564630830,22198,15.0,99.9
1564631127,22198,15.0,99.9
1564631425,22198,15.1,99.9
1564631723,22198,15.1,99.9
1564632330,22198,15.0,99.9
1564632638,22198,14.9,99.9
1564632936,22198,14.9,99.9
1564633235,22198,15.0,99.9
1564633534,22198,15.0,99.9
1564633832,22198,15.0,99.9
1564634130,22198,15.0,99.9
1564634427,22198,14.9,99.9
1564634725,22198,14.9,99.9
1564635031,22198,15.0,99.9
1564635329,22198,15.1,99.9
1564635646,22198,15.2,99.9
1564635941,22198,15.2,99.9
1564636243,22198,15.2,99.9
1564636541,22198,15.4,99.9
1564636840,22198,15.4,99.9
1564637137,22198,15.4,99.9
1564637435,22198,15.5,99.9
1564637733,22198,15.6,99.9
1564638036,22198,15.6,99.9
1564638335,22198,15.8,99.9
1564638644,22198,15.9,99.9
1564638940,22198,16.0,99.9
1564639244,22198,16.1,99.9
1564639542,22198,16.2,99.9
1564639840,22198,16.3,99.9
1564640138,22198,16.5,99.9
1564640437,22198,16.5,99.9
1564640736,22198,16.6,99.9
1564641056,22198,16.7,99.9
1564641353,22198,16.8,99.9
1564641651,22198,16.8,99.9
1564641949,22198,17.0,99.9
1564642246,22198,17.3,99.9
1564642545,22198,17.4,99.9
1564642858,22198,17.5,99.9
1564643151,22198,17.6,99.9
1564643449,22198,17.5,99.9
1564643746,22198,17.4,99.9
1564644044,22198,17.4,99.9
1564644342,22198,17.4,99.9
1564644652,22198,17.5,99.9
1564644950,22198,17.5,99.9
1564645247,22198,17.5,99.9
1564645545,22198,17.6,99.9
1564645843,22198,17.6,99.9
1564646140,22198,17.7,99.9
1564646438,22198,17.9,99.9
1564646736,22198,17.9,99.9
1564647033,22198,18.1,99.9
1564647331,22198,18.2,99.9
1564647931,22198,18.2,99.9
1564648243,22198,18.4,99.9
1564651806,22198,19.2,99.9
1564652107,22198,19.1,99.9
1564652735,22198,19.2,99.9
1564653033,22198,20.1,99.9
1564653331,22198,20.1,99.9
1564653950,22198,19.6,99.9
1564654248,22198,19.9,99.9
1564654545,22198,19.7,99.9
1564654843,22198,20.1,99.9
1564655141,22198,21.2,99.9
