# Begin CSV table for pair LD0006|19818
# The Urban Flows Observatory Sheffield @ 2019-11-14 09:46:29.979460
# From: 2019-08-01T00:00:00
# To: 2019-10-31T23:59:59
# site.id: LD0006
# site.longitude: -1.48555415084 [deg]
# site.latitude: 53.3625211462 [deg]
# site.heightAboveSeaLevel: 94.5 [m]
# sensor.id: 19818
# sensor.heightAboveGround: 3.99 [m]
# sensor.distanceToWall: 0.1 [m]
# sensor.family: luftdaten
# sensor.detectors: luftdaten
# ColDescription: name / units / UCD / description / type / minVal / maxVal / Avge / last / no-data-value 
# Column_1 / time / s / TIME_UTC_UNIX / Time in seconds since 1970.0, or UNIX time / utime / 1564631402 / 1572557757 / 1569890278 / 1572557757 / -32768
# Column_2 / sensor /  / ID_MAIN / Sensor identifier / int / 19818 / 19818 / 19818 / 19818 / -32768
# Column_3 / PM2.5 / ug/m3 / AQ_PM25 / Particulate material less than 2.5 microns in diameter / float / -32768.0 / 88.75 / -0.657418691303 / 49.3800010681 / -32768
# Column_4 / PM10 / ug/m3 / AQ_PM10 / Particulate material less than 10 microns in diameter / float / 0.0 / 119.300003052 / 13.0348373784 / 83.5800018311 / -32768
# Number of points 4366
1564631402,19818,13.08,5.7
1564631707,19818,15.43,6.03
1564632012,19818,14.53,6.22
1564632314,19818,18.25,6.42
1564632614,19818,17.5,6.03
1564632915,19818,17.2,5.75
1564633528,19818,23.18,5.92
1564633832,19818,15.95,5.75
1564634133,19818,17.15,6.17
1564634436,19818,22.4,6.05
1564634738,19818,12.18,6.05
1564635041,19818,17.65,6.05
1564635342,19818,17.25,5.35
1564635644,19818,16.32,5.25
1564635952,19818,19.87,5.83
1564636253,19818,15.32,4.75
1564636552,19818,12.85,4.78
1564636855,19818,15.2,4.72
1564637157,19818,15.08,4.8
1564648520,19818,9.7,3.3
1564648829,19818,8.95,3.08
1564649157,19818,10.88,3.55
1564651835,19818,12.33,3.5
1564652142,19818,9.2,2.85
1564666849,19818,6.55,2.4
1564667151,19818,7.53,2.4
1564672533,19818,7.4,2.52
1564672835,19818,7.17,2.9
1564673135,19818,7.15,3.0
1564673759,19818,7.87,3.12
1564697700,19818,16.97,6.8
1564698001,19818,15.72,7.42
1564698305,19818,18.32,7.62
1564698610,19818,12.82,6.7
1564698910,19818,16.25,7.85
1564699210,19818,16.97,8.08
1564699511,19818,15.18,7.62
1564700112,19818,17.92,8.13
1564700735,19818,15.83,7.85
1564701035,19818,14.23,7.28
1564701334,19818,17.2,7.58
1564701634,19818,20.77,8.5
1564701936,19818,14.85,8.2
1564702247,19818,15.15,7.85
1564702549,19818,16.67,7.7
1564702850,19818,29.95,8.38
1564703152,19818,16.77,7.45
1564703457,19818,13.68,7.0
1564703759,19818,13.88,7.0
1564716000,19818,13.95,6.35
1564716303,19818,14.8,6.12
1564716608,19818,12.4,6.05
1564716912,19818,13.65,6.67
1564717218,19818,10.82,6.1
1564717831,19818,12.6,6.55
1564718133,19818,9.95,5.97
1564718759,19818,13.98,5.9
1564746900,19818,7.65,2.5
1564747200,19818,6.05,2.9
1564747505,19818,7.62,3.62
1564747809,19818,6.72,3.12
1564748109,19818,6.5,2.7
1564748409,19818,5.05,2.72
1564748714,19818,4.97,2.8
1564749016,19818,6.03,2.4
1564749316,19818,4.45,2.22
1564749923,19818,6.08,2.87
1564750531,19818,5.67,2.92
1564750834,19818,9.75,2.9
1564751137,19818,6.33,2.65
1564751437,19818,5.53,2.47
1564751737,19818,6.17,3.3
1564752037,19818,5.83,2.5
1564752342,19818,4.87,2.3
1564752657,19818,6.72,2.67
1564752955,19818,8.0,2.9
1564753258,19818,7.25,2.8
1564753558,19818,12.75,4.15
1564753857,19818,8.7,4.15
1564754159,19818,10.35,4.7
1564754459,19818,8.23,4.3
1564780816,19818,21.02,12.65
1564781117,19818,49.98,30.95
1564781722,19818,45.7,25.57
1564782022,19818,38.65,22.15
1564782324,19818,40.4,22.15
1564782626,19818,29.72,16.57
1564783241,19818,30.37,17.35
1564783545,19818,29.87,16.4
1564783853,19818,24.23,15.5
1564784157,19818,18.48,12.7
1564784458,19818,19.98,12.23
1564784758,19818,18.15,11.97
1564785058,19818,15.5,11.3
1564785357,19818,17.05,11.38
1564785657,19818,17.85,11.45
1564785957,19818,17.1,10.95
1564786557,19818,20.95,11.3
1564786859,19818,20.48,9.08
1564787159,19818,17.1,9.3
1564787459,19818,18.62,9.2
1564787759,19818,15.05,9.9
1564788059,19818,19.35,10.13
1564788359,19818,20.05,10.6
1564788659,19818,16.3,10.3
1564833900,19818,3.85,1.4
1564834203,19818,3.15,1.3
1564834507,19818,3.02,1.22
1564834809,19818,2.83,1.4
1564835110,19818,3.58,1.5
1564835411,19818,2.5,1.5
1564835712,19818,3.58,1.7
1564836013,19818,3.95,2.0
1564836316,19818,2.83,1.62
1564836923,19818,3.9,1.42
1564837528,19818,6.65,1.72
1564837828,19818,7.85,2.37
1564838441,19818,9.78,2.2
1564838742,19818,4.0,1.77
1564839044,19818,4.05,2.0
1564839357,19818,6.58,2.3
1564890605,19818,28.87,16.37
1564890942,19818,23.0,16.07
