# Begin CSV table for pair LD0075|25612
# The Urban Flows Observatory Sheffield @ 2019-11-14 09:46:29.979460
# From: 2019-08-01T00:00:00
# To: 2019-10-31T23:59:59
# site.id: LD0075
# site.longitude: -1.50254786758 [deg]
# site.latitude: 53.4002915856 [deg]
# site.heightAboveSeaLevel: 81.0 [m]
# sensor.id: 25612
# sensor.heightAboveGround: 3.99 [m]
# sensor.distanceToWall: 0.1 [m]
# sensor.family: luftdaten
# sensor.detectors: luftdaten
# ColDescription: name / units / UCD / description / type / minVal / maxVal / Avge / last / no-data-value 
# Column_1 / time / s / TIME_UTC_UNIX / Time in seconds since 1970.0, or UNIX time / utime / 1564614048 / 1571224827 / 1568002700 / 1571224827 / -32768
# Column_2 / sensor /  / ID_MAIN / Sensor identifier / int / 25612 / 25612 / 25612 / 25612 / -32768
# Column_3 / AirTemp / C / MET_TEMP / Air temperature / float / 3.96999979019 / 32.5099983215 / 14.8391471211 / 13.5799999237 / -32768
# Column_4 / RelHum / % / MET_RH / Relative humidity / float / -32768.0 / 100.0 / 75.3530078229 / 90.1299972534 / -32768
# Column_5 / AtmPress / hPa / MET_AP / Atmospheric pressure / float / -32768.0 / 1027.68774414 / 987.901447023 / 990.376098633 / -32768
# Number of points 10353
1564614048,25612,16.73,92.97,1005.3202
1564614346,25612,16.85,92.18,1005.2422
1564614644,25612,16.88,92.04,1005.3459
1564614944,25612,16.88,92.0,1005.4239
1564615242,25612,16.81,92.66,1005.4261
1564615541,25612,16.78,93.36,1005.4352
1564615844,25612,16.72,93.8,1005.473
1564616142,25612,16.79,93.75,1005.493
1564616440,25612,16.8,93.51,1005.593
1564616738,25612,16.81,93.34,1005.6509
1564617036,25612,16.82,93.07,1005.6527
1564617334,25612,16.83,93.25,1005.6964
1564617654,25612,16.79,93.39,1005.746
1564617952,25612,16.78,93.37,1005.8206
1564618250,25612,16.7,93.64,1005.807
1564618548,25612,16.04,94.0,1004.892
1564618846,25612,16.51,94.7,1005.8583
1564619144,25612,16.38,94.77,1005.8073
1564619441,25612,16.28,95.03,1005.8401
1564619739,25612,16.24,95.19,1005.8752
1564620037,25612,16.22,94.92,1005.9063
1564620334,25612,16.22,94.73,1005.9841
1564620635,25612,16.21,94.5,1006.0245
1564620934,25612,16.23,94.11,1006.0764
1564621540,25612,16.12,94.7,1006.1695
1564621838,25612,16.19,94.11,1006.1756
1564622136,25612,16.15,94.07,1006.1324
1564622435,25612,16.07,94.48,1006.2028
1564622732,25612,15.93,95.01,1006.1643
1564623030,25612,15.83,95.36,1006.2108
1564623328,25612,15.8,95.37,1006.1632
1564623929,25612,15.99,94.87,1006.2309
1564624227,25612,16.08,94.35,1006.2827
1564624525,25612,16.05,94.53,1006.3054
1564624823,25612,15.98,94.62,1006.2791
1564625121,25612,15.82,95.13,1006.3554
1564625419,25612,15.7,95.38,1006.3279
1564626017,25612,15.56,95.56,1006.2891
1564626315,25612,15.59,95.3,1006.3427
1564626614,25612,15.58,94.96,1006.3488
1564626913,25612,15.56,94.83,1006.3313
1564627211,25612,15.51,94.82,1006.3427
1564627511,25612,15.43,94.86,1006.3002
1564627809,25612,15.25,95.3,1006.408
1564628106,25612,15.02,95.82,1006.3808
1564628405,25612,15.0,95.91,1006.3633
1564628704,25612,14.87,96.28,1006.396
1564629004,25612,14.82,96.51,1006.409
1564629309,25612,14.7,96.7,1006.4493
1564629603,25612,14.68,96.82,1006.4037
1564629901,25612,14.7,96.72,1006.4714
1564643758,25612,18.33,80.29,1008.0786
1564644056,25612,18.5,79.49,1008.1558
1564644353,25612,18.41,81.27,1008.1967
1564644651,25612,18.29,80.62,1008.1982
1564644948,25612,18.43,79.88,1008.1862
1564645246,25612,18.57,78.81,1008.2098
1564645544,25612,18.61,77.52,1008.168
1564645841,25612,18.49,77.35,1008.2105
1564646139,25612,18.38,79.03,1008.2341
1564646436,25612,18.28,80.11,1008.2449
1564646734,25612,18.4,79.35,1008.2938
1564647032,25612,18.58,79.59,1008.3605
1564647330,25612,18.4,79.56,1008.4347
1564647944,25612,18.55,76.92,1008.468
1564651538,25612,19.92,72.44,1008.4852
1564651838,25612,19.63,72.63,1008.5019
1564652138,25612,19.45,72.45,1008.5427
1564656058,25612,21.19,69.03,1008.5578
