# Begin CSV table for pair LD0023|23017
# The Urban Flows Observatory Sheffield @ 2019-11-14 09:46:29.979460
# From: 2019-08-01T00:00:00
# To: 2019-10-31T23:59:59
# site.id: LD0023
# site.longitude: -1.46390580127 [deg]
# site.latitude: 53.3959397119 [deg]
# site.heightAboveSeaLevel: 85.3 [m]
# sensor.id: 23017
# sensor.heightAboveGround: 3.99 [m]
# sensor.distanceToWall: 0.1 [m]
# sensor.family: luftdaten
# sensor.detectors: luftdaten
# ColDescription: name / units / UCD / description / type / minVal / maxVal / Avge / last / no-data-value 
# Column_1 / time / s / TIME_UTC_UNIX / Time in seconds since 1970.0, or UNIX time / utime / 1568583923 / 1569502204 / 1569046696 / 1569502204 / -32768
# Column_2 / sensor /  / ID_MAIN / Sensor identifier / int / 23017 / 23017 / 23017 / 23017 / -32768
# Column_3 / PM2.5 / ug/m3 / AQ_PM25 / Particulate material less than 2.5 microns in diameter / float / 1.33000004292 / 595.469970703 / 240.57529499 / 34.1300010681 / -32768
# Column_4 / PM10 / ug/m3 / AQ_PM10 / Particulate material less than 10 microns in diameter / float / 1.33000004292 / 628.770019531 / 251.719593862 / 35.7700004578 / -32768
# Number of points 1084
1568583923,23017,141.63,148.23
1568584214,23017,193.67,202.87
1568584511,23017,204.07,213.43
1568585108,23017,178.93,188.0
1568585405,23017,167.9,175.43
1568585710,23017,187.53,195.9
1568586006,23017,172.47,180.23
1568586304,23017,179.63,188.07
1568595057,23017,179.93,188.1
1568595354,23017,167.23,175.0
1568595650,23017,173.53,181.23
1568597459,23017,152.3,158.87
1568597754,23017,141.8,147.77
1568598056,23017,150.67,157.03
1568598352,23017,149.97,156.73
1568598642,23017,149.0,155.57
1568598937,23017,153.67,160.07
1568599858,23017,150.7,157.37
1568600154,23017,146.47,152.9
1568600449,23017,153.1,159.97
1568600745,23017,149.1,155.97
1568601341,23017,134.97,140.9
1568601637,23017,150.0,156.53
1568601932,23017,153.0,159.7
1568602523,23017,155.4,162.27
1568602818,23017,153.83,160.73
1568603115,23017,162.23,169.4
1568603410,23017,164.3,172.1
1568603706,23017,201.53,210.4
1568604003,23017,168.9,176.6
1568611255,23017,181.03,188.67
1568611551,23017,189.13,197.23
1568611847,23017,199.93,208.87
1568612143,23017,188.47,196.77
1568612439,23017,207.8,216.4
1568612750,23017,186.47,194.97
1568613343,23017,224.7,234.07
