# Begin CSV table for pair LD0044|24120
# The Urban Flows Observatory Sheffield @ 2019-11-14 09:46:29.979460
# From: 2019-08-01T00:00:00
# To: 2019-10-31T23:59:59
# site.id: LD0044
# site.longitude: -1.48388766022 [deg]
# site.latitude: 53.3700887008 [deg]
# site.heightAboveSeaLevel: 93.7 [m]
# sensor.id: 24120
# sensor.heightAboveGround: 3.99 [m]
# sensor.distanceToWall: 0.1 [m]
# sensor.family: luftdaten
# sensor.detectors: luftdaten
# ColDescription: name / units / UCD / description / type / minVal / maxVal / Avge / last / no-data-value 
# Column_1 / time / s / TIME_UTC_UNIX / Time in seconds since 1970.0, or UNIX time / utime / 1564614327 / 1572565817 / 1568364011 / 1572565817 / -32768
# Column_2 / sensor /  / ID_MAIN / Sensor identifier / int / 24120 / 24120 / 24120 / 24120 / -32768
# Column_3 / AirTemp / C / MET_TEMP / Air temperature / float / 3.1099998951 / 29.7600021362 / 13.6943714152 / 7.07999992371 / -32768
# Column_4 / RelHum / % / MET_RH / Relative humidity / float / -32768.0 / 100.0 / 80.0811968198 / 100.0 / -32768
# Column_5 / AtmPress / hPa / MET_AP / Atmospheric pressure / float / -32768.0 / 1024.70629883 / 992.798804325 / 1000.5 / -32768
# Number of points 9617
1564614327,24120,16.54,93.48,1002.9356
1564614625,24120,16.53,94.47,1002.912
1564614924,24120,16.52,94.35,1003.0031
1564615222,24120,16.46,95.53,1002.9506
1564615524,24120,16.44,95.16,1003.0323
1564616140,24120,16.5,95.11,1003.1049
1564616439,24120,16.64,94.1,1003.1711
1564616737,24120,16.76,93.65,1003.2619
1564617034,24120,16.69,94.33,1003.2724
1564617332,24120,16.76,94.11,1003.3105
1564617655,24120,16.72,93.57,1003.2836
1564617949,24120,16.71,94.0,1003.3887
1564618247,24120,16.67,93.78,1003.3255
1564618544,24120,16.6,95.27,1003.4192
1564618842,24120,16.51,94.95,1003.4258
1564619140,24120,16.56,95.11,1003.4829
1564619437,24120,16.51,94.44,1003.5027
1564619735,24120,16.41,95.07,1003.5283
1564620033,24120,16.21,96.83,1003.5873
1564620330,24120,16.15,97.45,1003.7043
1564620636,24120,16.14,96.56,1003.6322
1564620935,24120,16.14,97.02,1003.7105
1564622458,24120,15.89,97.84,1003.9364
1564622755,24120,15.99,97.34,1003.8891
1564623053,24120,15.88,98.11,1003.8498
1564623351,24120,15.88,98.48,1003.8781
1564623650,24120,15.88,99.53,1003.8281
1564623955,24120,15.86,100.0,1003.8891
1564624252,24120,15.9,99.86,1003.9241
1564624550,24120,15.89,98.49,1003.8799
1564624848,24120,15.95,97.61,1003.84
