# Begin CSV table for pair LD0037|24192
# The Urban Flows Observatory Sheffield @ 2019-11-14 09:46:29.979460
# From: 2019-08-01T00:00:00
# To: 2019-10-31T23:59:59
# site.id: LD0037
# site.longitude: -1.51093518308 [deg]
# site.latitude: 53.3631562019 [deg]
# site.heightAboveSeaLevel: 138.5 [m]
# sensor.id: 24192
# sensor.heightAboveGround: 3.99 [m]
# sensor.distanceToWall: 0.1 [m]
# sensor.family: luftdaten
# sensor.detectors: luftdaten
# ColDescription: name / units / UCD / description / type / minVal / maxVal / Avge / last / no-data-value 
# Column_1 / time / s / TIME_UTC_UNIX / Time in seconds since 1970.0, or UNIX time / utime / 1564624859 / 1572565849 / 1568552348 / 1572565849 / -32768
# Column_2 / sensor /  / ID_MAIN / Sensor identifier / int / 24192 / 24192 / 24192 / 24192 / -32768
# Column_3 / AirTemp / C / MET_TEMP / Air temperature / float / 2.07000017166 / 36.0099983215 / 14.2767541193 / 7.17000007629 / -32768
# Column_4 / RelHum / % / MET_RH / Relative humidity / float / -32768.0 / 100.0 / 61.3330251646 / 100.0 / -32768
# Column_5 / AtmPress / hPa / MET_AP / Atmospheric pressure / float / -32768.0 / 1021.59228516 / 974.276697325 / 997.038085938 / -32768
# Number of points 6707
1564624859,24192,16.43,87.01,1000.6753
1564625156,24192,16.57,86.69,1000.7532
1564638959,24192,16.76,82.35,1001.827
1564639259,24192,16.93,82.02,1001.8891
1564641059,24192,17.29,80.65,1002.2838
1564651804,24192,20.18,66.49,1002.8364
1564652102,24192,19.87,68.06,1002.905
1564652407,24192,20.67,66.25,1002.8417
1564652707,24192,20.87,63.53,1002.8161
1564653007,24192,23.21,56.44,1002.8078
1564653305,24192,22.13,59.34,1002.7004
1564653606,24192,20.31,65.23,1002.9013
1564653910,24192,19.97,67.57,1002.9592
1564654211,24192,19.75,67.77,1002.9394
1564654509,24192,20.1,66.21,1002.8083
1564654815,24192,20.76,65.44,1002.8787
1564655113,24192,21.19,61.72,1002.8514
1564655714,24192,22.07,58.78,1002.8666
1564656019,24192,21.41,61.88,1002.8513
1564656318,24192,20.67,65.08,1002.9239
1564656921,24192,24.09,53.53,1002.9861
1564657531,24192,24.86,49.96,1002.8075
1564657830,24192,24.77,50.51,1002.8048
1564658129,24192,22.22,58.1,1002.9514
1564658430,24192,21.45,61.22,1002.994
1564658728,24192,21.18,61.98,1003.0039
1564659029,24192,22.26,58.71,1002.9925
1564659328,24192,23.7,53.26,1003.0134
1564659925,24192,24.56,51.4,1002.8891
1564660228,24192,22.79,57.12,1002.9338
1564660527,24192,23.0,57.49,1003.0112
1564661126,24192,24.42,51.78,1002.9933
1564661430,24192,23.11,54.23,1002.9386
1564662035,24192,24.01,52.74,1002.8814
1564662332,24192,23.18,55.85,1002.8716
1564662937,24192,21.83,60.14,1003.0355
1564663243,24192,21.96,60.19,1003.0117
1564663547,24192,22.18,59.66,1003.1623
1564663848,24192,20.92,67.22,1003.1629
1564664153,24192,20.26,69.48,1003.4044
1564664457,24192,20.31,69.9,1003.2936
1564677900,24192,21.11,61.62,1003.2123
1564679406,24192,21.93,58.83,1003.2712
1564679706,24192,21.63,60.18,1003.2489
1564680006,24192,21.75,60.02,1003.3317
1564680305,24192,21.31,62.39,1003.3514
1564680605,24192,21.08,62.64,1003.4984
1564680911,24192,21.11,62.87,1003.473
1564681211,24192,21.07,61.8,1003.4812
1564681512,24192,20.88,61.83,1003.5652
1564681812,24192,20.96,61.88,1003.5196
1564682118,24192,20.9,62.6,1003.622
1564682720,24192,20.68,64.51,1003.6902
1564683018,24192,20.5,65.14,1003.8184
1564683318,24192,20.26,66.5,1003.9523
1564683616,24192,20.35,66.13,1003.9212
1564683919,24192,20.33,65.35,1003.9173
1564684219,24192,20.21,65.42,1003.9979
1564684519,24192,20.13,65.53,1003.9883
1564685120,24192,20.28,65.65,1004.0089
1564685418,24192,20.38,65.69,1004.0686
1564685720,24192,20.03,67.03,1004.1444
1564686018,24192,19.73,67.55,1004.2463
1564686316,24192,19.57,68.71,1004.2525
1564686620,24192,19.4,70.11,1004.2594
1564686930,24192,19.16,70.92,1004.3375
1564687226,24192,19.04,71.27,1004.3898
1564687524,24192,18.94,72.2,1004.3402
1564688124,24192,18.84,72.49,1004.4581
1564688734,24192,18.66,73.14,1004.4938
1564689038,24192,18.59,72.72,1004.5641
1564689339,24192,18.49,72.94,1004.6182
1564689647,24192,18.44,73.46,1004.7178
1564689950,24192,18.39,73.53,1004.7681
1564690246,24192,18.29,73.9,1004.7591
1564690555,24192,18.24,74.43,1004.855
1564690856,24192,18.25,74.43,1004.8859
1564691157,24192,18.33,74.4,1004.9373
1564691458,24192,18.34,74.88,1004.9956
1564693801,24192,17.44,78.83,1004.9208
1564694111,24192,17.32,79.18,1004.9402
1564694425,24192,17.28,79.89,1005.0022
1564694736,24192,17.15,80.32,1005.0002
1564695344,24192,17.08,81.4,1005.1467
1564695645,24192,16.9,82.1,1005.203
1564695949,24192,16.89,82.1,1005.2402
1564696248,24192,16.82,82.41,1005.2095
1564696548,24192,16.75,83.02,1005.2836
1564697154,24192,16.72,83.8,1005.3631
1564697455,24192,16.63,84.22,1005.4339
1564697758,24192,16.64,84.26,1005.4698
1564698058,24192,16.63,84.33,1005.502
1564698358,24192,16.55,84.58,1005.5398
1564698659,24192,16.45,85.2,1005.5352
1564744503,24192,23.44,53.99,1005.7281
1564744811,24192,21.52,60.18,1005.8049
1564745111,24192,21.45,60.95,1005.8435
1564745739,24192,21.67,60.36,1005.8527
1564746047,24192,21.47,60.92,1005.8644
1564746348,24192,21.22,60.22,1005.8445
1564746655,24192,22.27,57.42,1005.7448
1564751719,24192,22.11,58.89,1006.0048
1564752023,24192,21.62,60.32,1006.0
1564752340,24192,21.41,60.95,1005.9942
1564753559,24192,20.64,63.44,1006.0665
1564790102,24192,16.86,81.85,1006.1556
1564790404,24192,16.73,82.76,1006.1893
1564790706,24192,16.64,83.34,1006.1869
1564791006,24192,16.49,84.04,1006.1578
1564791305,24192,16.4,84.57,1006.1292
1564791912,24192,16.0,86.06,1006.1606
1564792214,24192,15.88,86.57,1006.0748
1564792516,24192,15.69,87.03,1006.1124
1564792816,24192,15.54,87.11,1005.9562
1564793116,24192,15.54,87.35,1006.0378
1564793415,24192,15.5,88.0,1006.0495
1564793717,24192,15.53,88.23,1006.088
1564794020,24192,15.57,88.02,1006.1444
1564794319,24192,15.35,87.68,1006.0613
1564794618,24192,15.38,87.85,1006.0538
1564794916,24192,15.27,88.32,1006.067
1564795220,24192,15.21,88.15,1006.0442
1564795519,24192,15.16,88.14,1006.0206
1564796120,24192,15.05,88.79,1005.9792
1564796423,24192,15.06,89.71,1005.9742
1564796724,24192,15.08,89.93,1006.0174
1564797021,24192,14.98,88.2,1006.0616
1564797322,24192,14.86,88.3,1006.0433
1564797924,24192,14.8,88.45,1006.0834
1564798227,24192,14.68,88.96,1006.0567
1564798529,24192,14.69,89.4,1006.0553
1564798834,24192,14.76,89.19,1006.0277
1564799140,24192,14.68,88.57,1005.9888
1564799739,24192,14.51,88.68,1005.8243
1564800039,24192,14.46,88.99,1005.8783
1564800638,24192,14.36,89.08,1005.7895
1564800943,24192,14.19,89.43,1005.7435
1564813203,24192,18.84,69.54,1005.497
1564813508,24192,20.88,61.71,1005.5348
1564813808,24192,22.32,57.16,1005.5013
1564814111,24192,22.18,57.61,1005.4847
1564814417,24192,21.45,59.47,1005.5416
1564814722,24192,21.11,61.13,1005.4895
1564815320,24192,20.82,62.52,1005.4177
1564815923,24192,21.3,61.45,1005.3925
1564816225,24192,21.87,55.32,1005.3154
1564816833,24192,21.29,56.1,1005.3702
1564817137,24192,22.02,54.3,1005.2673
1564817439,24192,22.81,51.78,1005.2653
1564817739,24192,22.8,52.37,1005.2669
1564818037,24192,22.72,52.57,1005.2471
1564818336,24192,23.95,50.48,1005.3227
1564818654,24192,24.12,49.26,1005.2207
1564818938,24192,24.31,48.16,1005.2672
1564819540,24192,23.39,50.67,1005.3306
1564819840,24192,23.16,51.14,1005.2543
1564820149,24192,22.9,51.47,1005.2467
1564820454,24192,23.73,48.3,1005.1314
1564820752,24192,23.42,49.66,1005.1755
1564821054,24192,23.34,50.21,1005.1892
1564821355,24192,23.51,49.16,1005.1605
1564821659,24192,23.66,49.07,1005.19
1564821959,24192,23.78,50.68,1005.1402
1564842609,24192,26.23,43.01,1003.0885
1564842910,24192,25.96,43.74,1002.9984
1564843212,24192,25.73,44.31,1002.972
1564843513,24192,25.44,44.86,1002.8144
1564844118,24192,25.9,44.75,1002.7938
1564844429,24192,25.49,45.49,1002.7533
1564845034,24192,25.59,44.89,1002.7315
