# Begin CSV table for pair LD0049|24195
# The Urban Flows Observatory Sheffield @ 2019-11-14 09:46:29.979460
# From: 2019-08-01T00:00:00
# To: 2019-10-31T23:59:59
# site.id: LD0049
# site.longitude: -1.51047269557 [deg]
# site.latitude: 53.3673473485 [deg]
# site.heightAboveSeaLevel: 123.8 [m]
# sensor.id: 24195
# sensor.heightAboveGround: 3.99 [m]
# sensor.distanceToWall: 0.1 [m]
# sensor.family: luftdaten
# sensor.detectors: luftdaten
# ColDescription: name / units / UCD / description / type / minVal / maxVal / Avge / last / no-data-value 
# Column_1 / time / s / TIME_UTC_UNIX / Time in seconds since 1970.0, or UNIX time / utime / 1564614043 / 1568470522 / 1566954767 / 1568470522 / -32768
# Column_2 / sensor /  / ID_MAIN / Sensor identifier / int / 24195 / 24195 / 24195 / 24195 / -32768
# Column_3 / PM2.5 / ug/m3 / AQ_PM25 / Particulate material less than 2.5 microns in diameter / float / 0.0 / 10.1800003052 / 0.241604034781 / 0.330000013113 / -32768
# Column_4 / PM10 / ug/m3 / AQ_PM10 / Particulate material less than 10 microns in diameter / float / -32768.0 / 2.92000007629 / -4.35536750436 / 0.330000013113 / -32768
# Number of points 7238
1564614043,24195,0.47,0.47
1564614343,24195,0.68,0.65
1564614642,24195,0.57,0.57
1564614941,24195,1.55,1.02
1564615239,24195,0.9,0.78
1564615536,24195,0.82,0.7
1564615847,24195,0.5,0.47
1564616145,24195,0.62,0.62
1564616443,24195,0.88,0.72
1564616741,24195,1.02,0.88
1564617038,24195,1.6,1.45
1564617336,24195,0.88,0.85
1564617953,24195,5.1,0.65
1564618250,24195,5.05,1.57
1564618547,24195,1.0,0.62
1564618845,24195,0.82,0.82
1564619143,24195,1.1,1.0
1564619441,24195,0.57,0.57
1564619740,24195,1.22,1.12
1564620037,24195,1.55,1.27
1564620334,24195,1.02,1.0
1564620633,24195,1.3,1.2
1564620933,24195,1.62,1.27
1564621532,24195,0.8,0.8
1564621831,24195,1.37,1.12
1564622128,24195,0.47,0.47
1564622426,24195,1.25,1.05
1564622723,24195,0.72,0.72
1564623021,24195,0.85,0.85
1564623319,24195,2.83,1.17
1564623917,24195,0.6,0.6
1564624215,24195,0.72,0.7
1564624513,24195,0.6,0.57
1564624811,24195,0.7,0.7
1564625108,24195,2.02,1.55
1564625406,24195,1.37,0.85
1564625704,24195,2.55,0.9
