# Begin CSV table for pair LD0064|25618
# The Urban Flows Observatory Sheffield @ 2019-11-14 09:46:29.979460
# From: 2019-08-01T00:00:00
# To: 2019-10-31T23:59:59
# site.id: LD0064
# site.longitude: -1.49972558712 [deg]
# site.latitude: 53.3698445494 [deg]
# site.heightAboveSeaLevel: 168.9 [m]
# sensor.id: 25618
# sensor.heightAboveGround: 3.99 [m]
# sensor.distanceToWall: 0.1 [m]
# sensor.family: luftdaten
# sensor.detectors: luftdaten
# ColDescription: name / units / UCD / description / type / minVal / maxVal / Avge / last / no-data-value 
# Column_1 / time / s / TIME_UTC_UNIX / Time in seconds since 1970.0, or UNIX time / utime / 1564614046 / 1572015339 / 1564802005 / 1572015339 / -32768
# Column_2 / sensor /  / ID_MAIN / Sensor identifier / int / 25618 / 25618 / 25618 / 25618 / -32768
# Column_3 / AirTemp / C / MET_TEMP / Air temperature / float / -141.990005493 / 40.6899986267 / 20.964203158 / -141.990005493 / -32768
# Column_4 / RelHum / % / MET_RH / Relative humidity / float / 19.0300006866 / 100.0 / 70.2254374564 / 100.0 / -32768
# Column_5 / AtmPress / hPa / MET_AP / Atmospheric pressure / float / 995.021606445 / 1207.46594238 / 1004.37804079 / 1207.46594238 / -32768
# Number of points 640
1564614046,25618,16.84,100.0,1000.7966
1564614344,25618,16.82,100.0,1000.8892
1564614644,25618,16.79,100.0,1000.9148
1564614942,25618,16.76,100.0,1000.9628
1564615240,25618,16.75,100.0,1000.918
1564615538,25618,16.86,100.0,1000.9281
1564615847,25618,16.82,100.0,1000.9877
1564616146,25618,16.81,100.0,1001.1114
1564616444,25618,16.89,100.0,1001.0627
1564616741,25618,16.91,100.0,1001.1104
1564617039,25618,16.9,100.0,1001.2257
1564617336,25618,16.89,100.0,1001.1751
1564617653,25618,16.91,100.0,1001.2649
1564617946,25618,16.85,100.0,1001.3187
1564618244,25618,16.84,100.0,1001.3302
1564618541,25618,16.79,100.0,1001.3445
1564618840,25618,16.63,100.0,1001.4048
1564619137,25618,16.43,100.0,1001.3643
1564619434,25618,16.28,100.0,1001.3734
1564619732,25618,16.22,100.0,1001.3569
1564620029,25618,16.09,100.0,1001.5095
1564620327,25618,16.08,100.0,1001.5486
1564620633,25618,16.07,100.0,1001.5966
1564620932,25618,16.04,100.0,1001.5742
1564621545,25618,16.31,100.0,1001.6822
1564621843,25618,16.31,100.0,1001.6903
1564622140,25618,16.09,100.0,1001.7
1564622438,25618,15.88,100.0,1001.791
1564622737,25618,15.79,100.0,1001.7155
1564623034,25618,15.67,100.0,1001.7523
1564623333,25618,15.58,100.0,1001.7417
1564623936,25618,15.86,100.0,1001.6927
1564624234,25618,15.98,100.0,1001.7961
