# Begin CSV table for pair LD0040|24174
# The Urban Flows Observatory Sheffield @ 2019-11-14 09:46:29.979460
# From: 2019-08-01T00:00:00
# To: 2019-10-31T23:59:59
# site.id: LD0040
# site.longitude: -1.50756780773 [deg]
# site.latitude: 53.3970324645 [deg]
# site.heightAboveSeaLevel: 121.0 [m]
# sensor.id: 24174
# sensor.heightAboveGround: 3.99 [m]
# sensor.distanceToWall: 0.1 [m]
# sensor.family: luftdaten
# sensor.detectors: luftdaten
# ColDescription: name / units / UCD / description / type / minVal / maxVal / Avge / last / no-data-value 
# Column_1 / time / s / TIME_UTC_UNIX / Time in seconds since 1970.0, or UNIX time / utime / 1564614052 / 1572555012 / 1570354696 / 1572555012 / -32768
# Column_2 / sensor /  / ID_MAIN / Sensor identifier / int / 24174 / 24174 / 24174 / 24174 / -32768
# Column_3 / PM2.5 / ug/m3 / AQ_PM25 / Particulate material less than 2.5 microns in diameter / float / 0.20000000298 / 477.25 / 6.50681630762 / 48.8699989319 / -32768
# Column_4 / PM10 / ug/m3 / AQ_PM10 / Particulate material less than 10 microns in diameter / float / 0.300000011921 / 1999.90002441 / 17.8036702985 / 79.5299987793 / -32768
# Number of points 5836
1564614052,24174,10.8,4.92
1564614349,24174,13.6,5.22
1564614647,24174,12.7,5.2
1564614945,24174,11.8,5.75
1564615243,24174,16.95,5.5
1564615541,24174,13.48,5.3
1564616139,24174,14.73,6.03
1564616436,24174,16.93,5.25
1564616734,24174,16.32,5.78
1564617031,24174,13.75,5.35
1564617329,24174,14.13,5.22
1564617937,24174,22.75,6.05
1564618236,24174,12.25,5.58
1564618533,24174,11.12,5.17
1564618835,24174,18.17,7.05
1564619133,24174,15.3,6.0
1564619433,24174,18.7,6.67
1564619731,24174,16.85,5.58
1564620028,24174,15.28,6.03
1564620325,24174,13.28,6.05
1564620633,24174,13.7,4.92
1564620933,24174,17.12,5.45
1564621537,24174,16.0,5.4
1564621834,24174,20.2,5.9
1564622132,24174,20.08,5.25
1564622429,24174,18.42,6.25
1564622727,24174,14.45,6.0
1564623025,24174,16.73,6.0
1564623323,24174,17.75,6.35
1564623927,24174,19.98,6.5
1564624224,24174,15.78,6.1
1564624521,24174,14.53,5.53
1564624820,24174,14.9,5.12
1564625123,24174,16.35,5.53
1564625421,24174,14.2,5.53
1564626046,24174,16.62,5.75
1564626344,24174,17.87,5.0
1564626946,24174,14.38,5.28
1564627244,24174,12.68,5.8
1564627552,24174,15.23,5.9
1564627851,24174,12.73,5.8
1564628149,24174,12.23,6.4
1564628449,24174,17.73,5.75
1564628747,24174,20.3,6.28
1564629045,24174,19.0,6.12
1564629342,24174,10.82,5.25
1564629640,24174,16.32,6.12
1564629937,24174,14.25,5.92
1564630235,24174,21.8,5.83
1564630532,24174,16.37,5.8
1564630830,24174,15.4,6.1
1564631127,24174,17.8,5.92
1564631425,24174,14.3,5.25
1564631722,24174,14.85,5.9
1564632036,24174,13.38,5.67
