# Begin CSV table for pair LD0052|24237
# The Urban Flows Observatory Sheffield @ 2019-11-14 09:46:29.979460
# From: 2019-08-01T00:00:00
# To: 2019-10-31T23:59:59
# site.id: LD0052
# site.longitude: -1.47446157366 [deg]
# site.latitude: 53.427358899 [deg]
# site.heightAboveSeaLevel: 102.8 [m]
# sensor.id: 24237
# sensor.heightAboveGround: 3.99 [m]
# sensor.distanceToWall: 0.1 [m]
# sensor.family: luftdaten
# sensor.detectors: luftdaten
# ColDescription: name / units / UCD / description / type / minVal / maxVal / Avge / last / no-data-value 
# Column_1 / time / s / TIME_UTC_UNIX / Time in seconds since 1970.0, or UNIX time / utime / 1564614044 / 1572565855 / 1568762025 / 1572565855 / -32768
# Column_2 / sensor /  / ID_MAIN / Sensor identifier / int / 24237 / 24237 / 24237 / 24237 / -32768
# Column_3 / PM2.5 / ug/m3 / AQ_PM25 / Particulate material less than 2.5 microns in diameter / float / 0.0 / 848.400024414 / 9.21659085014 / 40.7799987793 / -32768
# Column_4 / PM10 / ug/m3 / AQ_PM10 / Particulate material less than 10 microns in diameter / float / -32768.0 / 1999.90002441 / 2.32956599741 / 101.069999695 / -32768
# Number of points 10023
1564614044,24237,12.68,4.28
1564614344,24237,14.28,4.4
1564614642,24237,15.28,5.3
1564614941,24237,13.95,4.87
1564615239,24237,15.38,4.8
1564615536,24237,17.52,5.25
1564616137,24237,16.55,5.4
1564616435,24237,19.6,5.0
1564616733,24237,14.3,5.47
1564617031,24237,17.55,5.53
1564617328,24237,15.72,5.65
1564617944,24237,14.43,5.85
1564618241,24237,19.0,6.2
1564618539,24237,14.5,5.9
1564618836,24237,15.98,5.78
1564619134,24237,14.53,6.37
1564619432,24237,18.25,6.62
1564619729,24237,15.6,6.5
1564620027,24237,15.38,6.3
1564620325,24237,21.0,6.33
1564620632,24237,23.35,6.58
1564620932,24237,15.03,5.75
1564621536,24237,17.5,5.72
1564621834,24237,18.3,6.28
1564622132,24237,18.12,6.33
1564622429,24237,14.28,6.53
1564622727,24237,23.62,6.45
1564623025,24237,19.62,6.58
1564623324,24237,20.43,6.55
1564623655,24237,18.37,7.37
1564623945,24237,19.92,7.17
1564624244,24237,12.1,6.0
1564624543,24237,16.95,7.2
1564624841,24237,15.65,6.37
1564625139,24237,19.23,6.28
1564625437,24237,18.2,7.08
1564626040,24237,12.9,7.67
1564626338,24237,19.95,6.97
1564626940,24237,20.92,7.62
1564627237,24237,17.4,8.63
1564627854,24237,25.4,9.13
1564628153,24237,15.9,7.45
1564628452,24237,19.3,7.3
1564628749,24237,17.0,8.05
1564629047,24237,18.65,8.13
1564629345,24237,22.42,8.18
1564629642,24237,21.33,8.23
1564629940,24237,16.0,7.37
1564630237,24237,16.65,7.53
1564630534,24237,20.85,7.7
1564630832,24237,14.95,7.05
1564631130,24237,21.97,7.62
1564631427,24237,14.18,6.7
1564631725,24237,25.5,7.25
1564632044,24237,18.65,7.8
1564632335,24237,19.92,7.22
1564632639,24237,19.42,7.5
1564632938,24237,23.87,6.97
1564633236,24237,14.68,6.42
1564633535,24237,20.27,8.1
1564633833,24237,20.08,7.22
1564634131,24237,18.87,6.92
1564634428,24237,16.48,6.8
1564634726,24237,15.63,6.72
1564635330,24237,19.95,6.1
1564635644,24237,18.82,6.05
1564635944,24237,12.15,5.45
1564636243,24237,16.62,6.9
1564636542,24237,16.82,5.5
1564636840,24237,13.58,5.45
1564637138,24237,13.78,4.55
1564637435,24237,9.0,4.65
1564637733,24237,14.28,3.98
1564638037,24237,7.08,3.08
1564638337,24237,7.55,2.25
1564638640,24237,5.25,2.92
1564638936,24237,15.93,3.75
1564639243,24237,9.28,3.4
1564639537,24237,9.88,3.37
1564639834,24237,10.03,3.33
1564640132,24237,9.83,4.08
1564640446,24237,9.83,3.2
1564640745,24237,17.9,3.6
1564641045,24237,11.1,3.87
1564641345,24237,9.98,2.65
1564641643,24237,7.28,2.35
1564641940,24237,4.6,2.22
1564642238,24237,5.85,1.95
1564642536,24237,16.45,2.85
1564643152,24237,7.65,2.62
1564643450,24237,5.85,3.25
1564643747,24237,11.6,3.05
1564644044,24237,11.0,3.3
1564644342,24237,9.1,3.33
1564644945,24237,15.58,3.98
1564645242,24237,10.48,3.2
1564645540,24237,7.55,2.8
1564645837,24237,7.0,2.85
1564646135,24237,8.83,3.25
1564646433,24237,5.1,2.55
1564646730,24237,8.85,2.72
1564647028,24237,10.23,3.42
1564647326,24237,10.78,3.5
1564647930,24237,4.6,2.65
1564652402,24237,3.92,2.27
1564671059,24237,8.23,2.8
1564671357,24237,4.62,2.77
1564677057,24237,2.77,2.3
1564677355,24237,5.35,2.45
1564677653,24237,8.1,2.98
1564677951,24237,4.72,3.2
1564678251,24237,8.85,3.15
1564678550,24237,4.87,2.95
1564678855,24237,6.85,3.4
1564679155,24237,5.9,3.45
1564679459,24237,4.62,3.58
1564679758,24237,6.35,3.47
1564680056,24237,6.37,3.4
1564680358,24237,4.83,2.77
1564680656,24237,9.08,3.15
1564680957,24237,6.58,3.17
1564681257,24237,6.17,2.9
1564681554,24237,6.72,3.33
1564681852,24237,6.67,3.1
1564682150,24237,6.22,3.05
1564682453,24237,7.92,3.7
1564682755,24237,11.85,3.62
1564683053,24237,5.03,3.8
1564683351,24237,7.58,3.33
1564683649,24237,10.28,4.3
1564683948,24237,6.45,3.72
1564684549,24237,6.58,3.52
1564684851,24237,5.72,3.65
1564685151,24237,8.98,3.27
1564685454,24237,5.87,3.4
1564685755,24237,3.85,2.75
1564686053,24237,5.55,3.22
1564686351,24237,6.95,3.45
1564686649,24237,13.9,4.12
1564686947,24237,7.78,4.42
1564687244,24237,11.0,4.1
1564687542,24237,9.93,5.17
1564688147,24237,9.8,5.1
1564688446,24237,14.7,4.3
