# Begin CSV table for pair LD0026|23867
# The Urban Flows Observatory Sheffield @ 2019-11-14 09:46:29.979460
# From: 2019-08-01T00:00:00
# To: 2019-10-31T23:59:59
# site.id: LD0026
# site.longitude: -1.50210250557 [deg]
# site.latitude: 53.4040207359 [deg]
# site.heightAboveSeaLevel: 67.8 [m]
# sensor.id: 23867
# sensor.heightAboveGround: 3.99 [m]
# sensor.distanceToWall: 0.1 [m]
# sensor.family: luftdaten
# sensor.detectors: luftdaten
# ColDescription: name / units / UCD / description / type / minVal / maxVal / Avge / last / no-data-value 
# Column_1 / time / s / TIME_UTC_UNIX / Time in seconds since 1970.0, or UNIX time / utime / 1564614049 / 1572563457 / 1568933521 / 1572563457 / -32768
# Column_2 / sensor /  / ID_MAIN / Sensor identifier / int / 23867 / 23867 / 23867 / 23867 / -32768
# Column_3 / AirTemp / C / MET_TEMP / Air temperature / float / 1.5 / 29.530002594 / 13.6617896178 / 9.44999980927 / -32768
# Column_4 / RelHum / % / MET_RH / Relative humidity / float / -32768.0 / 100.0 / 75.1629895907 / 100.0 / -32768
# Column_5 / AtmPress / hPa / MET_AP / Atmospheric pressure / float / -32768.0 / 1028.93591309 / 984.018190728 / 1004.27642822 / -32768
# Number of points 8242
1564614049,23867,17.09,93.01,1006.3977
1564614347,23867,17.21,91.58,1006.43
1564614646,23867,17.36,89.92,1006.4463
1564614944,23867,17.33,90.43,1006.5245
1564615259,23867,17.51,89.62,1006.5808
1564619420,23867,16.85,94.28,1007.0025
1564619736,23867,16.58,95.35,1006.9833
1564620033,23867,16.39,95.92,1007.0641
1564620349,23867,16.28,96.84,1007.0834
1564625405,23867,15.98,96.57,1007.4195
1564625745,23867,15.88,97.14,1007.5247
1564626056,23867,15.78,97.28,1007.4778
1564626353,23867,15.75,97.35,1007.5275
1564626658,23867,15.71,97.18,1007.4973
1564630206,23867,15.43,96.62,1007.5359
1564630522,23867,15.42,95.49,1007.6119
1564630838,23867,15.44,94.83,1007.6222
1564631153,23867,15.29,94.71,1007.6543
1564635318,23867,15.0,94.69,1008.3764
1564635642,23867,15.06,93.94,1008.3892
1564635959,23867,15.11,93.6,1008.3578
1564636257,23867,15.09,94.01,1008.3677
1564640700,23867,16.71,91.31,1008.882
1564641908,23867,17.71,86.7,1009.1009
1564642206,23867,17.83,83.95,1009.013
1564642505,23867,17.93,84.8,1009.0553
1564642803,23867,18.15,84.03,1009.1061
1564643119,23867,18.09,83.15,1009.1283
1564643417,23867,18.29,81.86,1009.2472
1564643715,23867,18.2,81.91,1009.2068
1564644031,23867,18.22,81.49,1009.247
1564644328,23867,18.15,81.38,1009.3093
1564644946,23867,18.31,82.07,1009.3416
1564645559,23867,18.43,81.26,1009.3599
1564645857,23867,18.61,79.48,1009.31
1564646154,23867,18.7,79.14,1009.4207
1564648216,23867,19.49,75.09,1009.5711
1564648850,23867,19.7,74.92,1009.5968
1564650904,23867,20.17,71.46,1009.6128
1564651210,23867,20.44,72.54,1009.6073
1564651529,23867,20.36,70.62,1009.6483
1564651839,23867,20.04,70.74,1009.7141
1564652153,23867,19.88,71.37,1009.6966
1564655403,23867,21.41,66.25,1009.6802
1564655701,23867,20.89,68.79,1009.7937
1564656314,23867,21.18,67.62,1009.7714
1564656929,23867,22.03,66.6,1009.6997
1564661408,23867,22.92,59.16,1009.7372
